"name","platform","day_only","variable","value"
"Esther Ouwehand
(PvdD)","Twitter",2021-02-26,"Number of Mentions",52
"Esther Ouwehand
(PvdD)","Twitter",2021-02-27,"Number of Mentions",105
"Esther Ouwehand
(PvdD)","Twitter",2021-02-28,"Number of Mentions",129
"Esther Ouwehand
(PvdD)","Twitter",2021-03-01,"Number of Mentions",189
"Esther Ouwehand
(PvdD)","Twitter",2021-03-02,"Number of Mentions",253
"Esther Ouwehand
(PvdD)","Twitter",2021-03-03,"Number of Mentions",181
"Esther Ouwehand
(PvdD)","Twitter",2021-03-04,"Number of Mentions",153
"Esther Ouwehand
(PvdD)","Twitter",2021-03-05,"Number of Mentions",212
"Esther Ouwehand
(PvdD)","Twitter",2021-03-06,"Number of Mentions",350
"Esther Ouwehand
(PvdD)","Twitter",2021-03-07,"Number of Mentions",78
"Esther Ouwehand
(PvdD)","Twitter",2021-03-08,"Number of Mentions",129
"Esther Ouwehand
(PvdD)","Twitter",2021-03-09,"Number of Mentions",79
"Esther Ouwehand
(PvdD)","Twitter",2021-03-10,"Number of Mentions",259
"Esther Ouwehand
(PvdD)","Twitter",2021-03-11,"Number of Mentions",129
"Esther Ouwehand
(PvdD)","Twitter",2021-03-12,"Number of Mentions",346
"Esther Ouwehand
(PvdD)","Twitter",2021-03-13,"Number of Mentions",124
"Esther Ouwehand
(PvdD)","Twitter",2021-03-14,"Number of Mentions",502
"Esther Ouwehand
(PvdD)","Twitter",2021-03-15,"Number of Mentions",166
"Esther Ouwehand
(PvdD)","Twitter",2021-03-16,"Number of Mentions",217
"Esther Ouwehand
(PvdD)","Twitter",2021-03-17,"Number of Mentions",283
"Esther Ouwehand
(PvdD)","Twitter",2021-03-18,"Number of Mentions",448
"Esther Ouwehand
(PvdD)","Twitter",2021-03-19,"Number of Mentions",81
"Esther Ouwehand
(PvdD)","Twitter",2021-03-20,"Number of Mentions",81
"Esther Ouwehand
(PvdD)","Twitter",2021-03-21,"Number of Mentions",36
"Farid Azarkan
(DENK)","Twitter",2021-01-26,"Number of Mentions",94
"Farid Azarkan
(DENK)","Twitter",2021-01-27,"Number of Mentions",86
"Farid Azarkan
(DENK)","Twitter",2021-01-28,"Number of Mentions",63
"Farid Azarkan
(DENK)","Twitter",2021-01-29,"Number of Mentions",31
"Farid Azarkan
(DENK)","Twitter",2021-01-30,"Number of Mentions",89
"Farid Azarkan
(DENK)","Twitter",2021-01-31,"Number of Mentions",87
"Farid Azarkan
(DENK)","Twitter",2021-02-01,"Number of Mentions",55
"Farid Azarkan
(DENK)","Twitter",2021-02-02,"Number of Mentions",23
"Farid Azarkan
(DENK)","Twitter",2021-02-03,"Number of Mentions",59
"Farid Azarkan
(DENK)","Twitter",2021-02-04,"Number of Mentions",44
"Farid Azarkan
(DENK)","Twitter",2021-02-05,"Number of Mentions",16
"Farid Azarkan
(DENK)","Twitter",2021-02-06,"Number of Mentions",7
"Farid Azarkan
(DENK)","Twitter",2021-02-07,"Number of Mentions",2
"Farid Azarkan
(DENK)","Twitter",2021-02-08,"Number of Mentions",116
"Farid Azarkan
(DENK)","Twitter",2021-02-09,"Number of Mentions",200
"Farid Azarkan
(DENK)","Twitter",2021-02-10,"Number of Mentions",140
"Farid Azarkan
(DENK)","Twitter",2021-02-11,"Number of Mentions",64
"Farid Azarkan
(DENK)","Twitter",2021-02-12,"Number of Mentions",37
"Farid Azarkan
(DENK)","Twitter",2021-02-13,"Number of Mentions",91
"Farid Azarkan
(DENK)","Twitter",2021-02-14,"Number of Mentions",94
"Farid Azarkan
(DENK)","Twitter",2021-02-15,"Number of Mentions",25
"Farid Azarkan
(DENK)","Twitter",2021-02-16,"Number of Mentions",56
"Farid Azarkan
(DENK)","Twitter",2021-02-17,"Number of Mentions",2
"Farid Azarkan
(DENK)","Twitter",2021-02-18,"Number of Mentions",85
"Farid Azarkan
(DENK)","Twitter",2021-02-19,"Number of Mentions",36
"Farid Azarkan
(DENK)","Twitter",2021-02-20,"Number of Mentions",44
"Farid Azarkan
(DENK)","Twitter",2021-02-21,"Number of Mentions",19
"Farid Azarkan
(DENK)","Twitter",2021-02-22,"Number of Mentions",11
"Farid Azarkan
(DENK)","Twitter",2021-02-23,"Number of Mentions",6
"Farid Azarkan
(DENK)","Twitter",2021-02-24,"Number of Mentions",105
"Farid Azarkan
(DENK)","Twitter",2021-02-25,"Number of Mentions",80
"Farid Azarkan
(DENK)","Twitter",2021-02-26,"Number of Mentions",252
"Farid Azarkan
(DENK)","Twitter",2021-02-27,"Number of Mentions",68
"Farid Azarkan
(DENK)","Twitter",2021-02-28,"Number of Mentions",109
"Farid Azarkan
(DENK)","Twitter",2021-03-01,"Number of Mentions",41
"Farid Azarkan
(DENK)","Twitter",2021-03-02,"Number of Mentions",54
"Farid Azarkan
(DENK)","Twitter",2021-03-03,"Number of Mentions",5
"Farid Azarkan
(DENK)","Twitter",2021-03-04,"Number of Mentions",13
"Farid Azarkan
(DENK)","Twitter",2021-03-05,"Number of Mentions",66
"Farid Azarkan
(DENK)","Twitter",2021-03-06,"Number of Mentions",61
"Farid Azarkan
(DENK)","Twitter",2021-03-07,"Number of Mentions",2
"Farid Azarkan
(DENK)","Twitter",2021-03-08,"Number of Mentions",15
"Farid Azarkan
(DENK)","Twitter",2021-03-09,"Number of Mentions",7
"Farid Azarkan
(DENK)","Twitter",2021-03-10,"Number of Mentions",62
"Farid Azarkan
(DENK)","Twitter",2021-03-11,"Number of Mentions",68
"Farid Azarkan
(DENK)","Twitter",2021-03-12,"Number of Mentions",14
"Farid Azarkan
(DENK)","Twitter",2021-03-13,"Number of Mentions",141
"Farid Azarkan
(DENK)","Twitter",2021-03-14,"Number of Mentions",324
"Farid Azarkan
(DENK)","Twitter",2021-03-15,"Number of Mentions",67
"Farid Azarkan
(DENK)","Twitter",2021-03-16,"Number of Mentions",355
"Farid Azarkan
(DENK)","Twitter",2021-03-17,"Number of Mentions",303
"Farid Azarkan
(DENK)","Twitter",2021-03-18,"Number of Mentions",26
"Farid Azarkan
(DENK)","Twitter",2021-03-19,"Number of Mentions",7
"Farid Azarkan
(DENK)","Twitter",2021-03-20,"Number of Mentions",75
"Farid Azarkan
(DENK)","Twitter",2021-03-21,"Number of Mentions",81
"Geert Wilders
(PVV)","Twitter",2021-01-26,"Number of Mentions",4515
"Geert Wilders
(PVV)","Twitter",2021-01-27,"Number of Mentions",1916
"Geert Wilders
(PVV)","Twitter",2021-01-28,"Number of Mentions",679
"Geert Wilders
(PVV)","Twitter",2021-01-29,"Number of Mentions",985
"Geert Wilders
(PVV)","Twitter",2021-01-30,"Number of Mentions",1990
"Geert Wilders
(PVV)","Twitter",2021-01-31,"Number of Mentions",1448
"Geert Wilders
(PVV)","Twitter",2021-02-01,"Number of Mentions",2000
"Geert Wilders
(PVV)","Twitter",2021-02-02,"Number of Mentions",592
"Geert Wilders
(PVV)","Twitter",2021-02-03,"Number of Mentions",779
"Geert Wilders
(PVV)","Twitter",2021-02-04,"Number of Mentions",1194
"Geert Wilders
(PVV)","Twitter",2021-02-05,"Number of Mentions",753
"Geert Wilders
(PVV)","Twitter",2021-02-06,"Number of Mentions",1217
"Geert Wilders
(PVV)","Twitter",2021-02-07,"Number of Mentions",1221
"Geert Wilders
(PVV)","Twitter",2021-02-08,"Number of Mentions",2825
"Geert Wilders
(PVV)","Twitter",2021-02-09,"Number of Mentions",1758
"Geert Wilders
(PVV)","Twitter",2021-02-10,"Number of Mentions",1055
"Geert Wilders
(PVV)","Twitter",2021-02-11,"Number of Mentions",577
"Geert Wilders
(PVV)","Twitter",2021-02-12,"Number of Mentions",1826
"Geert Wilders
(PVV)","Twitter",2021-02-13,"Number of Mentions",2176
"Geert Wilders
(PVV)","Twitter",2021-02-14,"Number of Mentions",1682
"Geert Wilders
(PVV)","Twitter",2021-02-15,"Number of Mentions",12883
"Geert Wilders
(PVV)","Twitter",2021-02-16,"Number of Mentions",18898
"Geert Wilders
(PVV)","Twitter",2021-02-17,"Number of Mentions",1876
"Geert Wilders
(PVV)","Twitter",2021-02-18,"Number of Mentions",1954
"Geert Wilders
(PVV)","Twitter",2021-02-19,"Number of Mentions",1268
"Geert Wilders
(PVV)","Twitter",2021-02-20,"Number of Mentions",1501
"Geert Wilders
(PVV)","Twitter",2021-02-21,"Number of Mentions",1322
"Geert Wilders
(PVV)","Twitter",2021-02-22,"Number of Mentions",1044
"Geert Wilders
(PVV)","Twitter",2021-02-23,"Number of Mentions",1487
"Geert Wilders
(PVV)","Twitter",2021-02-24,"Number of Mentions",987
"Geert Wilders
(PVV)","Twitter",2021-02-25,"Number of Mentions",2952
"Geert Wilders
(PVV)","Twitter",2021-02-26,"Number of Mentions",1476
"Geert Wilders
(PVV)","Twitter",2021-02-27,"Number of Mentions",1428
"Geert Wilders
(PVV)","Twitter",2021-02-28,"Number of Mentions",1470
"Geert Wilders
(PVV)","Twitter",2021-03-01,"Number of Mentions",1512
"Geert Wilders
(PVV)","Twitter",2021-03-02,"Number of Mentions",1056
"Geert Wilders
(PVV)","Twitter",2021-03-03,"Number of Mentions",1661
"Geert Wilders
(PVV)","Twitter",2021-03-04,"Number of Mentions",1180
"Geert Wilders
(PVV)","Twitter",2021-03-05,"Number of Mentions",1438
"Geert Wilders
(PVV)","Twitter",2021-03-06,"Number of Mentions",1147
"Geert Wilders
(PVV)","Twitter",2021-03-07,"Number of Mentions",940
"Geert Wilders
(PVV)","Twitter",2021-03-08,"Number of Mentions",1081
"Geert Wilders
(PVV)","Twitter",2021-03-09,"Number of Mentions",1173
"Geert Wilders
(PVV)","Twitter",2021-03-10,"Number of Mentions",1012
"Geert Wilders
(PVV)","Twitter",2021-03-11,"Number of Mentions",1529
"Geert Wilders
(PVV)","Twitter",2021-03-12,"Number of Mentions",1006
"Geert Wilders
(PVV)","Twitter",2021-03-13,"Number of Mentions",1277
"Geert Wilders
(PVV)","Twitter",2021-03-14,"Number of Mentions",1240
"Geert Wilders
(PVV)","Twitter",2021-03-15,"Number of Mentions",1864
"Geert Wilders
(PVV)","Twitter",2021-03-16,"Number of Mentions",3544
"Geert Wilders
(PVV)","Twitter",2021-03-17,"Number of Mentions",3001
"Geert Wilders
(PVV)","Twitter",2021-03-18,"Number of Mentions",1276
"Geert Wilders
(PVV)","Twitter",2021-03-19,"Number of Mentions",791
"Geert Wilders
(PVV)","Twitter",2021-03-20,"Number of Mentions",717
"Geert Wilders
(PVV)","Twitter",2021-03-21,"Number of Mentions",650
"Gert-Jan Segers
(CU)","Twitter",2021-01-26,"Number of Mentions",591
"Gert-Jan Segers
(CU)","Twitter",2021-01-27,"Number of Mentions",178
"Gert-Jan Segers
(CU)","Twitter",2021-01-28,"Number of Mentions",43
"Gert-Jan Segers
(CU)","Twitter",2021-01-29,"Number of Mentions",73
"Gert-Jan Segers
(CU)","Twitter",2021-01-30,"Number of Mentions",178
"Gert-Jan Segers
(CU)","Twitter",2021-01-31,"Number of Mentions",37
"Gert-Jan Segers
(CU)","Twitter",2021-02-01,"Number of Mentions",18
"Gert-Jan Segers
(CU)","Twitter",2021-02-02,"Number of Mentions",126
"Gert-Jan Segers
(CU)","Twitter",2021-02-03,"Number of Mentions",106
"Gert-Jan Segers
(CU)","Twitter",2021-02-04,"Number of Mentions",201
"Gert-Jan Segers
(CU)","Twitter",2021-02-05,"Number of Mentions",80
"Gert-Jan Segers
(CU)","Twitter",2021-02-06,"Number of Mentions",35
"Gert-Jan Segers
(CU)","Twitter",2021-02-07,"Number of Mentions",64
"Gert-Jan Segers
(CU)","Twitter",2021-02-08,"Number of Mentions",66
"Gert-Jan Segers
(CU)","Twitter",2021-02-09,"Number of Mentions",69
"Gert-Jan Segers
(CU)","Twitter",2021-02-10,"Number of Mentions",58
"Gert-Jan Segers
(CU)","Twitter",2021-02-11,"Number of Mentions",95
"Gert-Jan Segers
(CU)","Twitter",2021-02-12,"Number of Mentions",41
"Gert-Jan Segers
(CU)","Twitter",2021-02-13,"Number of Mentions",141
"Gert-Jan Segers
(CU)","Twitter",2021-02-14,"Number of Mentions",27
"Gert-Jan Segers
(CU)","Twitter",2021-02-15,"Number of Mentions",440
"Gert-Jan Segers
(CU)","Twitter",2021-02-16,"Number of Mentions",70
"Gert-Jan Segers
(CU)","Twitter",2021-02-17,"Number of Mentions",11
"Gert-Jan Segers
(CU)","Twitter",2021-02-18,"Number of Mentions",23
"Gert-Jan Segers
(CU)","Twitter",2021-02-19,"Number of Mentions",30
"Gert-Jan Segers
(CU)","Twitter",2021-02-20,"Number of Mentions",120
"Gert-Jan Segers
(CU)","Twitter",2021-02-21,"Number of Mentions",110
"Gert-Jan Segers
(CU)","Twitter",2021-02-22,"Number of Mentions",44
"Gert-Jan Segers
(CU)","Twitter",2021-02-23,"Number of Mentions",174
"Gert-Jan Segers
(CU)","Twitter",2021-02-24,"Number of Mentions",197
"Gert-Jan Segers
(CU)","Twitter",2021-02-25,"Number of Mentions",239
"Gert-Jan Segers
(CU)","Twitter",2021-02-26,"Number of Mentions",176
"Gert-Jan Segers
(CU)","Twitter",2021-02-27,"Number of Mentions",139
"Gert-Jan Segers
(CU)","Twitter",2021-02-28,"Number of Mentions",169
"Gert-Jan Segers
(CU)","Twitter",2021-03-01,"Number of Mentions",84
"Gert-Jan Segers
(CU)","Twitter",2021-03-02,"Number of Mentions",123
"Gert-Jan Segers
(CU)","Twitter",2021-03-03,"Number of Mentions",9
"Gert-Jan Segers
(CU)","Twitter",2021-03-04,"Number of Mentions",98
"Gert-Jan Segers
(CU)","Twitter",2021-03-05,"Number of Mentions",143
"Gert-Jan Segers
(CU)","Twitter",2021-03-06,"Number of Mentions",92
"Gert-Jan Segers
(CU)","Twitter",2021-03-07,"Number of Mentions",9
"Gert-Jan Segers
(CU)","Twitter",2021-03-08,"Number of Mentions",98
"Gert-Jan Segers
(CU)","Twitter",2021-03-09,"Number of Mentions",21
"Gert-Jan Segers
(CU)","Twitter",2021-03-10,"Number of Mentions",277
"Gert-Jan Segers
(CU)","Twitter",2021-03-11,"Number of Mentions",70
"Gert-Jan Segers
(CU)","Twitter",2021-03-12,"Number of Mentions",10
"Gert-Jan Segers
(CU)","Twitter",2021-03-13,"Number of Mentions",52
"Gert-Jan Segers
(CU)","Twitter",2021-03-14,"Number of Mentions",163
"Gert-Jan Segers
(CU)","Twitter",2021-03-15,"Number of Mentions",65
"Gert-Jan Segers
(CU)","Twitter",2021-03-16,"Number of Mentions",522
"Gert-Jan Segers
(CU)","Twitter",2021-03-17,"Number of Mentions",150
"Gert-Jan Segers
(CU)","Twitter",2021-03-18,"Number of Mentions",17
"Gert-Jan Segers
(CU)","Twitter",2021-03-19,"Number of Mentions",19
"Gert-Jan Segers
(CU)","Twitter",2021-03-20,"Number of Mentions",26
"Gert-Jan Segers
(CU)","Twitter",2021-03-21,"Number of Mentions",8
"Jesse Klaver
(GL)","Twitter",2021-01-26,"Number of Mentions",1329
"Jesse Klaver
(GL)","Twitter",2021-01-27,"Number of Mentions",1784
"Jesse Klaver
(GL)","Twitter",2021-01-28,"Number of Mentions",720
"Jesse Klaver
(GL)","Twitter",2021-01-29,"Number of Mentions",511
"Jesse Klaver
(GL)","Twitter",2021-01-30,"Number of Mentions",572
"Jesse Klaver
(GL)","Twitter",2021-01-31,"Number of Mentions",276
"Jesse Klaver
(GL)","Twitter",2021-02-01,"Number of Mentions",293
"Jesse Klaver
(GL)","Twitter",2021-02-02,"Number of Mentions",464
"Jesse Klaver
(GL)","Twitter",2021-02-03,"Number of Mentions",513
"Jesse Klaver
(GL)","Twitter",2021-02-04,"Number of Mentions",557
"Jesse Klaver
(GL)","Twitter",2021-02-05,"Number of Mentions",226
"Jesse Klaver
(GL)","Twitter",2021-02-06,"Number of Mentions",545
"Jesse Klaver
(GL)","Twitter",2021-02-07,"Number of Mentions",196
"Jesse Klaver
(GL)","Twitter",2021-02-08,"Number of Mentions",375
"Jesse Klaver
(GL)","Twitter",2021-02-09,"Number of Mentions",525
"Jesse Klaver
(GL)","Twitter",2021-02-10,"Number of Mentions",559
"Jesse Klaver
(GL)","Twitter",2021-02-11,"Number of Mentions",746
"Jesse Klaver
(GL)","Twitter",2021-02-12,"Number of Mentions",780
"Jesse Klaver
(GL)","Twitter",2021-02-13,"Number of Mentions",296
"Jesse Klaver
(GL)","Twitter",2021-02-14,"Number of Mentions",127
"Jesse Klaver
(GL)","Twitter",2021-02-15,"Number of Mentions",407
"Jesse Klaver
(GL)","Twitter",2021-02-16,"Number of Mentions",371
"Jesse Klaver
(GL)","Twitter",2021-02-17,"Number of Mentions",34
"Jesse Klaver
(GL)","Twitter",2021-02-18,"Number of Mentions",371
"Jesse Klaver
(GL)","Twitter",2021-02-19,"Number of Mentions",150
"Jesse Klaver
(GL)","Twitter",2021-02-20,"Number of Mentions",518
"Jesse Klaver
(GL)","Twitter",2021-02-21,"Number of Mentions",512
"Jesse Klaver
(GL)","Twitter",2021-02-22,"Number of Mentions",203
"Jesse Klaver
(GL)","Twitter",2021-02-23,"Number of Mentions",1324
"Jesse Klaver
(GL)","Twitter",2021-02-24,"Number of Mentions",604
"Jesse Klaver
(GL)","Twitter",2021-02-25,"Number of Mentions",882
"Jesse Klaver
(GL)","Twitter",2021-02-26,"Number of Mentions",479
"Jesse Klaver
(GL)","Twitter",2021-02-27,"Number of Mentions",261
"Jesse Klaver
(GL)","Twitter",2021-02-28,"Number of Mentions",733
"Jesse Klaver
(GL)","Twitter",2021-03-01,"Number of Mentions",830
"Jesse Klaver
(GL)","Twitter",2021-03-02,"Number of Mentions",304
"Jesse Klaver
(GL)","Twitter",2021-03-03,"Number of Mentions",72
"Jesse Klaver
(GL)","Twitter",2021-03-04,"Number of Mentions",569
"Jesse Klaver
(GL)","Twitter",2021-03-05,"Number of Mentions",517
"Jesse Klaver
(GL)","Twitter",2021-03-06,"Number of Mentions",240
"Jesse Klaver
(GL)","Twitter",2021-03-07,"Number of Mentions",12
"Jesse Klaver
(GL)","Twitter",2021-03-08,"Number of Mentions",97
"Jesse Klaver
(GL)","Twitter",2021-03-09,"Number of Mentions",148
"Jesse Klaver
(GL)","Twitter",2021-03-10,"Number of Mentions",442
"Jesse Klaver
(GL)","Twitter",2021-03-11,"Number of Mentions",178
"Jesse Klaver
(GL)","Twitter",2021-03-12,"Number of Mentions",33
"Jesse Klaver
(GL)","Twitter",2021-03-13,"Number of Mentions",137
"Jesse Klaver
(GL)","Twitter",2021-03-14,"Number of Mentions",446
"Jesse Klaver
(GL)","Twitter",2021-03-15,"Number of Mentions",253
"Jesse Klaver
(GL)","Twitter",2021-03-16,"Number of Mentions",1640
"Jesse Klaver
(GL)","Twitter",2021-03-17,"Number of Mentions",632
"Jesse Klaver
(GL)","Twitter",2021-03-18,"Number of Mentions",280
"Jesse Klaver
(GL)","Twitter",2021-03-19,"Number of Mentions",28
"Jesse Klaver
(GL)","Twitter",2021-03-20,"Number of Mentions",49
"Jesse Klaver
(GL)","Twitter",2021-03-21,"Number of Mentions",255
"Kees van der Staaij
(SGP)","Twitter",2021-01-26,"Number of Mentions",34
"Kees van der Staaij
(SGP)","Twitter",2021-01-27,"Number of Mentions",50
"Kees van der Staaij
(SGP)","Twitter",2021-01-28,"Number of Mentions",30
"Kees van der Staaij
(SGP)","Twitter",2021-01-29,"Number of Mentions",23
"Kees van der Staaij
(SGP)","Twitter",2021-01-30,"Number of Mentions",13
"Kees van der Staaij
(SGP)","Twitter",2021-01-31,"Number of Mentions",11
"Kees van der Staaij
(SGP)","Twitter",2021-02-01,"Number of Mentions",21
"Kees van der Staaij
(SGP)","Twitter",2021-02-02,"Number of Mentions",12
"Kees van der Staaij
(SGP)","Twitter",2021-02-03,"Number of Mentions",57
"Kees van der Staaij
(SGP)","Twitter",2021-02-04,"Number of Mentions",42
"Kees van der Staaij
(SGP)","Twitter",2021-02-05,"Number of Mentions",13
"Kees van der Staaij
(SGP)","Twitter",2021-02-06,"Number of Mentions",8
"Kees van der Staaij
(SGP)","Twitter",2021-02-07,"Number of Mentions",12
"Kees van der Staaij
(SGP)","Twitter",2021-02-08,"Number of Mentions",67
"Kees van der Staaij
(SGP)","Twitter",2021-02-09,"Number of Mentions",145
"Kees van der Staaij
(SGP)","Twitter",2021-02-10,"Number of Mentions",139
"Kees van der Staaij
(SGP)","Twitter",2021-02-11,"Number of Mentions",944
"Kees van der Staaij
(SGP)","Twitter",2021-02-12,"Number of Mentions",192
"Kees van der Staaij
(SGP)","Twitter",2021-02-13,"Number of Mentions",41
"Kees van der Staaij
(SGP)","Twitter",2021-02-14,"Number of Mentions",7
"Kees van der Staaij
(SGP)","Twitter",2021-02-15,"Number of Mentions",43
"Kees van der Staaij
(SGP)","Twitter",2021-02-16,"Number of Mentions",251
"Kees van der Staaij
(SGP)","Twitter",2021-02-17,"Number of Mentions",79
"Kees van der Staaij
(SGP)","Twitter",2021-02-18,"Number of Mentions",212
"Kees van der Staaij
(SGP)","Twitter",2021-02-19,"Number of Mentions",125
"Kees van der Staaij
(SGP)","Twitter",2021-02-20,"Number of Mentions",36
"Kees van der Staaij
(SGP)","Twitter",2021-02-21,"Number of Mentions",16
"Kees van der Staaij
(SGP)","Twitter",2021-02-22,"Number of Mentions",67
"Kees van der Staaij
(SGP)","Twitter",2021-02-23,"Number of Mentions",25
"Kees van der Staaij
(SGP)","Twitter",2021-02-24,"Number of Mentions",50
"Kees van der Staaij
(SGP)","Twitter",2021-02-25,"Number of Mentions",122
"Kees van der Staaij
(SGP)","Twitter",2021-02-26,"Number of Mentions",295
"Kees van der Staaij
(SGP)","Twitter",2021-02-27,"Number of Mentions",237
"Kees van der Staaij
(SGP)","Twitter",2021-02-28,"Number of Mentions",33
"Kees van der Staaij
(SGP)","Twitter",2021-03-01,"Number of Mentions",39
"Kees van der Staaij
(SGP)","Twitter",2021-03-02,"Number of Mentions",69
"Kees van der Staaij
(SGP)","Twitter",2021-03-03,"Number of Mentions",102
"Kees van der Staaij
(SGP)","Twitter",2021-03-04,"Number of Mentions",64
"Kees van der Staaij
(SGP)","Twitter",2021-03-05,"Number of Mentions",498
"Kees van der Staaij
(SGP)","Twitter",2021-03-06,"Number of Mentions",235
"Kees van der Staaij
(SGP)","Twitter",2021-03-07,"Number of Mentions",60
"Kees van der Staaij
(SGP)","Twitter",2021-03-08,"Number of Mentions",478
"Kees van der Staaij
(SGP)","Twitter",2021-03-09,"Number of Mentions",190
"Kees van der Staaij
(SGP)","Twitter",2021-03-10,"Number of Mentions",157
"Kees van der Staaij
(SGP)","Twitter",2021-03-11,"Number of Mentions",138
"Kees van der Staaij
(SGP)","Twitter",2021-03-12,"Number of Mentions",83
"Kees van der Staaij
(SGP)","Twitter",2021-03-13,"Number of Mentions",60
"Kees van der Staaij
(SGP)","Twitter",2021-03-14,"Number of Mentions",29
"Kees van der Staaij
(SGP)","Twitter",2021-03-15,"Number of Mentions",323
"Kees van der Staaij
(SGP)","Twitter",2021-03-16,"Number of Mentions",199
"Kees van der Staaij
(SGP)","Twitter",2021-03-17,"Number of Mentions",199
"Kees van der Staaij
(SGP)","Twitter",2021-03-18,"Number of Mentions",457
"Kees van der Staaij
(SGP)","Twitter",2021-03-19,"Number of Mentions",80
"Kees van der Staaij
(SGP)","Twitter",2021-03-20,"Number of Mentions",35
"Kees van der Staaij
(SGP)","Twitter",2021-03-21,"Number of Mentions",14
"Liane den Haan
(50PLUS)","Twitter",2021-01-26,"Number of Mentions",12
"Liane den Haan
(50PLUS)","Twitter",2021-01-27,"Number of Mentions",6
"Liane den Haan
(50PLUS)","Twitter",2021-01-28,"Number of Mentions",7
"Liane den Haan
(50PLUS)","Twitter",2021-01-29,"Number of Mentions",2
"Liane den Haan
(50PLUS)","Twitter",2021-01-30,"Number of Mentions",9
"Liane den Haan
(50PLUS)","Twitter",2021-01-31,"Number of Mentions",1
"Liane den Haan
(50PLUS)","Twitter",2021-02-01,"Number of Mentions",21
"Liane den Haan
(50PLUS)","Twitter",2021-02-02,"Number of Mentions",14
"Liane den Haan
(50PLUS)","Twitter",2021-02-03,"Number of Mentions",8
"Liane den Haan
(50PLUS)","Twitter",2021-02-04,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-02-05,"Number of Mentions",15
"Liane den Haan
(50PLUS)","Twitter",2021-02-06,"Number of Mentions",12
"Liane den Haan
(50PLUS)","Twitter",2021-02-08,"Number of Mentions",1
"Liane den Haan
(50PLUS)","Twitter",2021-02-10,"Number of Mentions",1
"Liane den Haan
(50PLUS)","Twitter",2021-02-11,"Number of Mentions",9
"Liane den Haan
(50PLUS)","Twitter",2021-02-12,"Number of Mentions",37
"Liane den Haan
(50PLUS)","Twitter",2021-02-13,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-02-14,"Number of Mentions",14
"Liane den Haan
(50PLUS)","Twitter",2021-02-15,"Number of Mentions",5
"Liane den Haan
(50PLUS)","Twitter",2021-02-16,"Number of Mentions",1
"Liane den Haan
(50PLUS)","Twitter",2021-02-17,"Number of Mentions",1
"Liane den Haan
(50PLUS)","Twitter",2021-02-19,"Number of Mentions",7
"Liane den Haan
(50PLUS)","Twitter",2021-02-20,"Number of Mentions",13
"Liane den Haan
(50PLUS)","Twitter",2021-02-21,"Number of Mentions",6
"Liane den Haan
(50PLUS)","Twitter",2021-02-23,"Number of Mentions",8
"Liane den Haan
(50PLUS)","Twitter",2021-02-24,"Number of Mentions",3
"Liane den Haan
(50PLUS)","Twitter",2021-02-25,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-02-26,"Number of Mentions",26
"Liane den Haan
(50PLUS)","Twitter",2021-02-27,"Number of Mentions",10
"Liane den Haan
(50PLUS)","Twitter",2021-02-28,"Number of Mentions",6
"Liane den Haan
(50PLUS)","Twitter",2021-03-01,"Number of Mentions",5
"Liane den Haan
(50PLUS)","Twitter",2021-03-02,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-03-03,"Number of Mentions",2
"Liane den Haan
(50PLUS)","Twitter",2021-03-04,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-03-05,"Number of Mentions",9
"Liane den Haan
(50PLUS)","Twitter",2021-03-06,"Number of Mentions",3
"Liane den Haan
(50PLUS)","Twitter",2021-03-07,"Number of Mentions",2
"Liane den Haan
(50PLUS)","Twitter",2021-03-08,"Number of Mentions",2
"Liane den Haan
(50PLUS)","Twitter",2021-03-09,"Number of Mentions",25
"Liane den Haan
(50PLUS)","Twitter",2021-03-10,"Number of Mentions",65
"Liane den Haan
(50PLUS)","Twitter",2021-03-11,"Number of Mentions",9
"Liane den Haan
(50PLUS)","Twitter",2021-03-12,"Number of Mentions",1
"Liane den Haan
(50PLUS)","Twitter",2021-03-13,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-03-14,"Number of Mentions",9
"Liane den Haan
(50PLUS)","Twitter",2021-03-15,"Number of Mentions",4
"Liane den Haan
(50PLUS)","Twitter",2021-03-16,"Number of Mentions",43
"Liane den Haan
(50PLUS)","Twitter",2021-03-17,"Number of Mentions",16
"Liane den Haan
(50PLUS)","Twitter",2021-03-18,"Number of Mentions",11
"Liane den Haan
(50PLUS)","Twitter",2021-03-21,"Number of Mentions",4
"Caroline van der Plas
(BBB)","Twitter",2021-01-26,"Number of Mentions",54
"Caroline van der Plas
(BBB)","Twitter",2021-01-27,"Number of Mentions",11
"Caroline van der Plas
(BBB)","Twitter",2021-01-28,"Number of Mentions",26
"Caroline van der Plas
(BBB)","Twitter",2021-01-29,"Number of Mentions",31
"Caroline van der Plas
(BBB)","Twitter",2021-01-30,"Number of Mentions",23
"Caroline van der Plas
(BBB)","Twitter",2021-01-31,"Number of Mentions",13
