mtype,id,date,publisher
Newspapers,2741156,2021-01-27,NRC Handelsblad
Newspapers,2692023,2021-01-14,NRC Handelsblad
Newspapers,2864061,2021-02-24,De Telegraaf
Newspapers,2765759,2021-02-18,De Telegraaf
Newspapers,2716611,2021-01-22,NRC Handelsblad
Newspapers,2692044,2021-01-14,NRC Handelsblad
Newspapers,2864079,2021-02-24,De Telegraaf
Newspapers,3298258,2021-03-16,Trouw
Newspapers,3298263,2021-03-16,Trouw
Newspapers,2675693,2021-01-07,De Telegraaf
Newspapers,2675700,2021-01-07,De Telegraaf
Newspapers,3298293,2021-03-16,Trouw
Newspapers,2692101,2021-01-15,De Telegraaf
Newspapers,2692105,2021-01-15,De Telegraaf
Newspapers,3298313,2021-03-16,De Telegraaf
Newspapers,2675731,2021-01-07,Algemeen Dagblad
Newspapers,2675751,2021-01-07,Algemeen Dagblad
Newspapers,2757676,2021-02-06,De Telegraaf
Newspapers,2757686,2021-02-06,De Telegraaf
Newspapers,3298182,2021-03-15,NRC Handelsblad
Newspapers,3298382,2021-03-16,De Telegraaf
Newspapers,2675794,2021-01-07,Algemeen Dagblad
Newspapers,2757717,2021-02-06,De Telegraaf
Newspapers,2864218,2021-02-24,Algemeen Dagblad
Newspapers,2675814,2021-01-07,De Volkskrant
Newspapers,2675821,2021-01-07,De Volkskrant
Newspapers,2675836,2021-01-07,De Volkskrant
Newspapers,2864255,2021-02-24,Algemeen Dagblad
Newspapers,2765959,2021-02-18,Algemeen Dagblad
Newspapers,2757776,2021-02-06,Algemeen Dagblad
Newspapers,3298479,2021-03-16,De Telegraaf
Newspapers,2716862,2021-01-23,Algemeen Dagblad
Newspapers,3298538,2021-03-16,Algemeen Dagblad
Newspapers,3298569,2021-03-16,De Volkskrant
Newspapers,2757919,2021-02-06,De Volkskrant
Newspapers,2757930,2021-02-06,De Volkskrant
Newspapers,2766132,2021-02-18,Trouw
Newspapers,2716982,2021-01-23,De Volkskrant
Newspapers,3298623,2021-03-16,De Volkskrant
Newspapers,2717006,2021-01-23,De Volkskrant
Newspapers,2717011,2021-01-23,De Volkskrant
Newspapers,2766167,2021-02-18,NRC Handelsblad
Newspapers,2864478,2021-02-25,Trouw
Newspapers,3298653,2021-03-16,NRC Handelsblad
Newspapers,3298656,2021-03-16,NRC Handelsblad
Newspapers,2757999,2021-02-06,De Volkskrant
Newspapers,2864505,2021-02-25,Trouw
Newspapers,3298685,2021-03-16,NRC Handelsblad
Newspapers,2758014,2021-02-06,De Volkskrant
Newspapers,2864519,2021-02-25,Trouw
Newspapers,3298707,2021-03-16,NRC Handelsblad
Newspapers,2758072,2021-02-06,Trouw
Newspapers,2733497,2021-01-25,NRC Handelsblad
Newspapers,2766266,2021-02-19,De Telegraaf
Newspapers,2864582,2021-02-25,De Telegraaf
Newspapers,2717140,2021-01-23,Trouw
Newspapers,2758114,2021-02-06,Trouw
Newspapers,2709055,2021-01-19,De Telegraaf
Newspapers,2709058,2021-01-19,De Telegraaf
Newspapers,2864733,2021-02-25,Algemeen Dagblad
Newspapers,2864754,2021-02-25,Algemeen Dagblad
Newspapers,2668201,2021-01-04,De Telegraaf
Newspapers,2668234,2021-01-04,De Telegraaf
Newspapers,2733784,2021-01-26,Trouw
Newspapers,2733792,2021-01-26,Trouw
Newspapers,2766597,2021-02-19,NRC Handelsblad
Newspapers,2676534,2021-01-07,NRC Handelsblad
Newspapers,2676550,2021-01-07,NRC Handelsblad
Newspapers,2676567,2021-01-07,NRC Handelsblad
Newspapers,2864990,2021-02-26,Trouw
Newspapers,2864994,2021-02-26,Trouw
Newspapers,2668403,2021-01-04,De Volkskrant
Newspapers,2715655,2021-01-22,De Volkskrant
Newspapers,2756632,2021-02-05,Trouw
Newspapers,2666529,2021-01-02,NRC Handelsblad
Newspapers,2699336,2021-01-18,De Telegraaf
Newspapers,2764876,2021-02-16,De Telegraaf
Newspapers,2715735,2021-01-09,Algemeen Dagblad
Newspapers,3297369,2021-03-13,De Volkskrant
Newspapers,3297378,2021-03-13,De Volkskrant
Newspapers,2756715,2021-02-05,De Telegraaf
Newspapers,2674844,2021-01-06,NRC Handelsblad
Newspapers,2674846,2021-01-06,NRC Handelsblad
Newspapers,2713932,2021-01-16,De Volkskrant
Newspapers,2763092,2021-02-11,NRC Handelsblad
Newspapers,2764798,2021-02-16,Trouw
Newspapers,2763193,2021-02-12,Trouw
Newspapers,3295678,2021-03-10,De Telegraaf
Newspapers,2755028,2021-01-30,De Volkskrant
Newspapers,2763230,2021-02-12,De Telegraaf
Newspapers,2714085,2021-01-18,De Volkskrant
Newspapers,2755050,2021-01-30,De Volkskrant
Newspapers,2755075,2021-01-30,Trouw
Newspapers,2689591,2021-01-12,NRC Handelsblad
Newspapers,3295804,2021-03-10,Algemeen Dagblad
Newspapers,2714182,2021-01-19,De Volkskrant
Newspapers,2714185,2021-01-19,De Volkskrant
Newspapers,2689622,2021-01-13,De Telegraaf
Newspapers,2714200,2021-01-19,De Volkskrant
Newspapers,2763350,2021-02-12,De Telegraaf
Newspapers,2714202,2021-01-19,De Volkskrant
Newspapers,2689629,2021-01-13,De Telegraaf
Newspapers,2755169,2021-01-28,Algemeen Dagblad
Newspapers,2755219,2021-01-28,Algemeen Dagblad
Newspapers,3287711,2021-03-05,Trouw
Newspapers,3287717,2021-03-05,Trouw
Newspapers,2714284,2021-01-21,De Volkskrant
Newspapers,2714296,2021-01-21,De Volkskrant
Newspapers,3287760,2021-03-05,De Telegraaf
Newspapers,2714323,2021-01-21,De Volkskrant
Newspapers,2763491,2021-02-12,De Volkskrant
Newspapers,3287783,2021-03-05,De Telegraaf
Newspapers,2763496,2021-02-12,De Volkskrant
Newspapers,2714374,2021-01-09,Trouw
Newspapers,2755337,2021-02-01,De Volkskrant
Newspapers,2755341,2021-02-01,De Volkskrant
Newspapers,3287825,2021-03-05,De Telegraaf
Newspapers,2714416,2021-01-09,Trouw
Newspapers,2714418,2021-01-09,Trouw
Newspapers,2714432,2021-01-09,Trouw
Newspapers,2714443,2021-01-09,Trouw
Newspapers,3296072,2021-03-11,Trouw
Newspapers,2763606,2021-02-12,NRC Handelsblad
Newspapers,3287916,2021-03-05,De Telegraaf
Newspapers,3287919,2021-03-05,De Telegraaf
Newspapers,2763665,2021-02-13,De Telegraaf
Newspapers,2755475,2021-02-03,De Volkskrant
Newspapers,2755478,2021-02-03,De Volkskrant
Newspapers,3287958,2021-03-05,Algemeen Dagblad
Newspapers,2763676,2021-02-13,De Telegraaf
Newspapers,3296150,2021-03-11,De Telegraaf
Newspapers,2714530,2021-01-11,Trouw
Newspapers,2755510,2021-02-03,De Volkskrant
Newspapers,2714568,2021-01-12,Trouw
Newspapers,3296227,2021-03-11,De Telegraaf
Newspapers,3296229,2021-03-11,De Telegraaf
Newspapers,3288082,2021-03-05,De Volkskrant
Newspapers,2755618,2021-01-30,Algemeen Dagblad
Newspapers,2755636,2021-01-30,Algemeen Dagblad
Newspapers,2763836,2021-02-13,Algemeen Dagblad
Newspapers,2755645,2021-01-30,Algemeen Dagblad
Newspapers,2714713,2021-01-14,Trouw
Newspapers,3296346,2021-03-11,De Volkskrant
Newspapers,2714718,2021-01-14,Trouw
Newspapers,2763879,2021-02-13,Algemeen Dagblad
Newspapers,3296360,2021-03-11,De Volkskrant
Newspapers,2714744,2021-01-14,Trouw
Newspapers,3296422,2021-03-11,NRC Handelsblad
Newspapers,2755765,2021-02-01,Algemeen Dagblad
Newspapers,2714823,2021-01-15,Trouw
Newspapers,3296519,2021-03-12,Trouw
Newspapers,3296522,2021-03-12,Trouw
Newspapers,3296525,2021-03-12,Trouw
Newspapers,3296537,2021-03-12,Trouw
Newspapers,2714965,2021-01-16,Trouw
Newspapers,3296605,2021-03-12,De Telegraaf
Newspapers,2714986,2021-01-18,Trouw
Newspapers,2764136,2021-02-13,Trouw
Newspapers,2715039,2021-01-19,Trouw
Newspapers,2756015,2021-02-03,NRC Handelsblad
Newspapers,2756027,2021-02-03,NRC Handelsblad
Newspapers,2764247,2021-02-13,NRC Handelsblad
Newspapers,2756060,2021-02-03,NRC Handelsblad
Newspapers,2715113,2021-01-20,Trouw
Newspapers,2756083,2021-02-03,NRC Handelsblad
Newspapers,2756098,2021-02-04,Trouw
Newspapers,2715158,2021-01-20,Trouw
Newspapers,3296797,2021-03-12,Algemeen Dagblad
Newspapers,2715188,2021-01-21,Trouw
Newspapers,2764341,2021-02-13,NRC Handelsblad
Newspapers,3296875,2021-03-12,De Volkskrant
Newspapers,2715259,2021-01-21,NRC Handelsblad
Newspapers,2715261,2021-01-21,NRC Handelsblad
Newspapers,2715334,2021-01-21,NRC Handelsblad
Newspapers,2764489,2021-02-15,De Telegraaf
Newspapers,3296966,2021-03-12,NRC Handelsblad
Newspapers,2715359,2021-01-22,Trouw
Newspapers,2715403,2021-01-22,Trouw
Newspapers,2756369,2021-02-04,Algemeen Dagblad
Newspapers,2764562,2021-02-15,Algemeen Dagblad
Newspapers,3297050,2021-03-13,De Telegraaf
Newspapers,2756395,2021-02-04,Algemeen Dagblad
Newspapers,2764596,2021-02-15,Algemeen Dagblad
Newspapers,3297089,2021-03-13,De Telegraaf
Newspapers,3297125,2021-03-13,De Telegraaf
Newspapers,2715502,2021-01-22,De Telegraaf
Newspapers,2756486,2021-02-04,De Volkskrant
Newspapers,2715550,2021-01-22,De Telegraaf
Newspapers,2756518,2021-02-04,NRC Handelsblad
Newspapers,2756521,2021-02-04,NRC Handelsblad
Newspapers,2764740,2021-02-15,NRC Handelsblad
Newspapers,3297254,2021-03-13,Algemeen Dagblad
Newspapers,2715626,2021-01-22,De Volkskrant
Newspapers,2715637,2021-01-22,De Volkskrant
Newspapers,2756603,2021-02-04,NRC Handelsblad
Newspapers,4293882,2021-03-17,Algemeen Dagblad
Newspapers,4293917,2021-03-17,Algemeen Dagblad
Newspapers,4961821,2021-03-17,NRC Handelsblad
Newspapers,4191781,2021-03-17,Trouw
Newspapers,4191794,2021-03-17,Trouw
Newspapers,4961861,2021-03-17,NRC Handelsblad
Newspapers,4221548,2021-03-17,De Telegraaf
Newspapers,4191736,2021-03-17,Trouw
Newspapers,4301759,2021-03-17,De Volkskrant
Newspapers,4301761,2021-03-17,De Volkskrant
Newspapers,4301815,2021-03-17,De Volkskrant
Newspapers,4293886,2021-03-17,Algemeen Dagblad
Newspapers,2676737,2021-01-08,De Telegraaf
Newspapers,2758701,2021-02-06,NRC Handelsblad
Newspapers,2865205,2021-02-26,De Telegraaf
Newspapers,2758714,2021-02-06,NRC Handelsblad
Newspapers,2865226,2021-02-26,Algemeen Dagblad
Newspapers,2865232,2021-02-26,Algemeen Dagblad
Newspapers,3293098,2021-03-08,De Telegraaf
Newspapers,2676825,2021-01-08,De Telegraaf
Newspapers,3293105,2021-03-08,De Telegraaf
Newspapers,2676861,2021-01-08,Algemeen Dagblad
Newspapers,2767000,2021-02-20,Algemeen Dagblad
Newspapers,2865343,2021-02-26,De Volkskrant
Newspapers,2865353,2021-02-26,De Volkskrant
Newspapers,2758862,2021-02-08,Algemeen Dagblad
Newspapers,2767129,2021-02-20,De Volkskrant
Newspapers,2693434,2021-01-15,NRC Handelsblad
Newspapers,2693436,2021-01-15,NRC Handelsblad
Newspapers,2767171,2021-02-20,De Volkskrant
Newspapers,2767172,2021-02-20,De Volkskrant
Newspapers,2767186,2021-02-20,De Volkskrant
Newspapers,2693509,2021-01-15,NRC Handelsblad
Newspapers,2767238,2021-02-20,NRC Handelsblad
Newspapers,2693523,2021-01-16,De Telegraaf
Newspapers,2767392,2021-02-19,De Volkskrant
Newspapers,2767503,2021-02-02,Trouw
Newspapers,2767531,2021-02-02,Trouw
Newspapers,3283769,2021-02-27,Trouw
Newspapers,3283776,2021-02-27,Trouw
Newspapers,2710343,2021-01-19,NRC Handelsblad
Newspapers,2863974,2021-02-24,Trouw
Newspapers,3283817,2021-02-27,Trouw
Newspapers,2710418,2021-01-20,De Telegraaf
Newspapers,2710425,2021-01-20,De Telegraaf
Newspapers,3283874,2021-02-27,NRC Handelsblad
Newspapers,2710440,2021-01-20,De Telegraaf
Newspapers,2767790,2021-02-09,Trouw
Newspapers,3283890,2021-02-27,NRC Handelsblad
Newspapers,2710464,2021-01-20,De Telegraaf
Newspapers,2767832,2021-02-09,Trouw
Newspapers,3283929,2021-02-27,NRC Handelsblad
Newspapers,2767836,2021-02-03,Trouw
Newspapers,3283999,2021-02-27,NRC Handelsblad
Newspapers,2751694,2021-01-29,NRC Handelsblad
Newspapers,2751722,2021-01-29,NRC Handelsblad
Newspapers,2751744,2021-01-29,NRC Handelsblad
Newspapers,2751789,2021-01-30,De Telegraaf
Newspapers,2751807,2021-01-30,De Telegraaf
Newspapers,2751808,2021-01-30,De Telegraaf
Newspapers,2743783,2021-01-28,De Telegraaf
Newspapers,2751989,2021-01-30,NRC Handelsblad
Newspapers,2752019,2021-01-30,NRC Handelsblad
Newspapers,2743877,2021-01-28,De Telegraaf
Newspapers,2743879,2021-01-28,De Telegraaf
Newspapers,2743888,2021-01-28,De Telegraaf
Newspapers,3292910,2021-03-08,Trouw
Newspapers,3292915,2021-03-08,Trouw
Newspapers,3292952,2021-03-08,Trouw
Newspapers,2727709,2021-01-19,Algemeen Dagblad
Newspapers,2670426,2021-01-04,NRC Handelsblad
Newspapers,2678620,2021-01-08,NRC Handelsblad
Newspapers,2727771,2021-01-19,Algemeen Dagblad
Newspapers,2678629,2021-01-08,NRC Handelsblad
Newspapers,2670451,2021-01-04,NRC Handelsblad
Newspapers,2670453,2021-01-04,NRC Handelsblad
Newspapers,2678651,2021-01-08,NRC Handelsblad
Newspapers,2736001,2021-01-26,De Telegraaf
Newspapers,2676617,2021-01-08,Trouw
Newspapers,2766732,2021-02-20,Trouw
Newspapers,2766735,2021-02-20,Trouw
Newspapers,2766745,2021-02-20,Trouw
Newspapers,2766747,2021-02-20,Trouw
Newspapers,2686874,2021-01-11,NRC Handelsblad
Newspapers,2727834,2021-01-20,Algemeen Dagblad
Newspapers,2865057,2021-02-26,De Telegraaf
Newspapers,2670502,2021-01-05,Trouw
Newspapers,2686909,2021-01-11,NRC Handelsblad
Newspapers,2766800,2021-02-20,De Telegraaf
Newspapers,2670543,2021-01-05,Trouw
Newspapers,2766806,2021-02-20,De Telegraaf
Newspapers,2670564,2021-01-05,De Telegraaf
Newspapers,2734060,2021-01-26,De Volkskrant
Newspapers,2758636,2021-02-06,NRC Handelsblad
Newspapers,2727912,2021-01-20,Algemeen Dagblad
Newspapers,2734078,2021-01-26,De Volkskrant
Newspapers,3291201,2021-02-23,Het Financieele Dagblad
Newspapers,3291202,2021-02-23,Het Financieele Dagblad
Newspapers,3291264,2021-02-23,Het Financieele Dagblad
Newspapers,3291322,2021-02-22,Het Financieele Dagblad
Newspapers,3293373,2021-01-30,Het Financieele Dagblad
Newspapers,3291358,2021-02-22,Het Financieele Dagblad
Newspapers,3293407,2021-01-30,Het Financieele Dagblad
Newspapers,3291402,2021-02-21,Het Financieele Dagblad
Newspapers,3293513,2021-01-28,Het Financieele Dagblad
Newspapers,3291493,2021-02-20,Het Financieele Dagblad
Newspapers,3291498,2021-02-20,Het Financieele Dagblad
Newspapers,3291545,2021-02-19,Het Financieele Dagblad
Newspapers,3291558,2021-02-19,Het Financieele Dagblad
Newspapers,3291568,2021-02-19,Het Financieele Dagblad
Newspapers,3291583,2021-02-19,Het Financieele Dagblad
Newspapers,3293634,2021-01-26,Het Financieele Dagblad
Newspapers,3293644,2021-01-26,Het Financieele Dagblad
Newspapers,3291671,2021-02-18,Het Financieele Dagblad
Newspapers,3291689,2021-02-18,Het Financieele Dagblad
Newspapers,3293757,2021-01-23,Het Financieele Dagblad
Newspapers,3293759,2021-01-23,Het Financieele Dagblad
Newspapers,3293761,2021-01-23,Het Financieele Dagblad
Newspapers,3291719,2021-02-18,Het Financieele Dagblad
Newspapers,3291726,2021-02-18,Het Financieele Dagblad
Newspapers,3291749,2021-02-18,Het Financieele Dagblad
Newspapers,3293835,2021-01-22,Het Financieele Dagblad
Newspapers,3293851,2021-01-22,Het Financieele Dagblad
Newspapers,3291843,2021-02-17,Het Financieele Dagblad
Newspapers,3293968,2021-01-20,Het Financieele Dagblad
Newspapers,3291932,2021-02-16,Het Financieele Dagblad
Newspapers,3293993,2021-01-20,Het Financieele Dagblad
Newspapers,3293998,2021-01-20,Het Financieele Dagblad
Newspapers,3294048,2021-01-19,Het Financieele Dagblad
Newspapers,3292008,2021-02-15,Het Financieele Dagblad
Newspapers,3292022,2021-02-15,Het Financieele Dagblad
Newspapers,3292032,2021-02-15,Het Financieele Dagblad
Newspapers,3294084,2021-01-18,Het Financieele Dagblad
Newspapers,3292051,2021-02-15,Het Financieele Dagblad
Newspapers,3294100,2021-01-18,Het Financieele Dagblad
Newspapers,3292063,2021-02-15,Het Financieele Dagblad
Newspapers,3294130,2021-01-16,Het Financieele Dagblad
Newspapers,3294152,2021-01-16,Het Financieele Dagblad
Newspapers,3292105,2021-02-14,Het Financieele Dagblad
Newspapers,3294154,2021-01-16,Het Financieele Dagblad
Newspapers,3292116,2021-02-13,Het Financieele Dagblad
Newspapers,3292135,2021-02-13,Het Financieele Dagblad
Newspapers,3292139,2021-02-13,Het Financieele Dagblad
Newspapers,3294190,2021-01-16,Het Financieele Dagblad
Newspapers,3294192,2021-01-16,Het Financieele Dagblad
Newspapers,3294237,2021-01-15,Het Financieele Dagblad
Newspapers,3294256,2021-01-15,Het Financieele Dagblad
Newspapers,3294281,2021-01-14,Het Financieele Dagblad
Newspapers,3292239,2021-02-12,Het Financieele Dagblad
Newspapers,3292254,2021-02-12,Het Financieele Dagblad
Newspapers,3294305,2021-01-14,Het Financieele Dagblad
Newspapers,3294353,2021-01-13,Het Financieele Dagblad
Newspapers,3294359,2021-01-13,Het Financieele Dagblad
Newspapers,3292330,2021-02-11,Het Financieele Dagblad
Newspapers,3292355,2021-02-11,Het Financieele Dagblad
Newspapers,3292397,2021-02-10,Het Financieele Dagblad
Newspapers,3292405,2021-02-10,Het Financieele Dagblad
Newspapers,3294484,2021-01-11,Het Financieele Dagblad
Newspapers,3294487,2021-01-11,Het Financieele Dagblad
Newspapers,3294502,2021-01-11,Het Financieele Dagblad
Newspapers,3292460,2021-02-09,Het Financieele Dagblad
Newspapers,3292462,2021-02-09,Het Financieele Dagblad
Newspapers,3292473,2021-02-09,Het Financieele Dagblad
Newspapers,3294541,2021-01-09,Het Financieele Dagblad
Newspapers,3294619,2021-01-08,Het Financieele Dagblad
Newspapers,3292579,2021-02-06,Het Financieele Dagblad
Newspapers,3292652,2021-02-05,Het Financieele Dagblad
Newspapers,3292659,2021-02-05,Het Financieele Dagblad
Newspapers,3294730,2021-01-06,Het Financieele Dagblad
Newspapers,3292690,2021-02-05,Het Financieele Dagblad
Newspapers,3292727,2021-02-04,Het Financieele Dagblad
Newspapers,3292733,2021-02-04,Het Financieele Dagblad
Newspapers,3292735,2021-02-04,Het Financieele Dagblad
Newspapers,3294792,2021-01-05,Het Financieele Dagblad
Newspapers,3294793,2021-01-05,Het Financieele Dagblad
Newspapers,3290705,2021-02-28,Het Financieele Dagblad
Newspapers,3294841,2021-01-04,Het Financieele Dagblad
Newspapers,3290752,2021-02-27,Het Financieele Dagblad
Newspapers,3290762,2021-02-27,Het Financieele Dagblad
Newspapers,3290787,2021-02-27,Het Financieele Dagblad
Newspapers,3290800,2021-02-27,Het Financieele Dagblad
Newspapers,3290846,2021-02-26,Het Financieele Dagblad
Newspapers,3292897,2021-02-02,Het Financieele Dagblad
Newspapers,3290872,2021-02-26,Het Financieele Dagblad
Newspapers,3290978,2021-02-25,Het Financieele Dagblad
Newspapers,3290989,2021-02-25,Het Financieele Dagblad
Newspapers,3291023,2021-02-25,Het Financieele Dagblad
Newspapers,3291116,2021-02-24,Het Financieele Dagblad
Newspapers,2758674,2021-02-06,NRC Handelsblad
Newspapers,2764838,2021-02-16,Trouw
Newspapers,2736167,2021-01-26,NRC Handelsblad
Newspapers,3293229,2021-03-08,De Volkskrant
Newspapers,2754556,2021-01-28,De Volkskrant
Newspapers,2732102,2021-01-25,Trouw
Newspapers,2754640,2021-01-29,Trouw
Newspapers,3297385,2021-03-13,De Volkskrant
Newspapers,2736240,2021-01-27,De Telegraaf
Newspapers,2728068,2021-01-22,Algemeen Dagblad
Newspapers,2713769,2021-01-14,De Volkskrant
Newspapers,2674859,2021-01-06,NRC Handelsblad
Newspapers,3297453,2021-03-13,Trouw
Newspapers,3295401,2021-03-09,De Volkskrant
Newspapers,2713780,2021-01-14,De Volkskrant
Newspapers,3297514,2021-03-13,Trouw
Newspapers,2676976,2021-01-08,De Volkskrant
Newspapers,2715916,2021-01-12,Algemeen Dagblad
Newspapers,2732300,2021-01-25,Algemeen Dagblad
Newspapers,3295560,2021-03-10,Trouw
Newspapers,2691459,2021-01-13,NRC Handelsblad
Newspapers,3297693,2021-03-13,NRC Handelsblad
Newspapers,3289511,2021-03-06,De Telegraaf
Newspapers,2766844,2021-02-20,De Telegraaf
Newspapers,2763187,2021-02-12,Trouw
Newspapers,2765244,2021-02-17,Trouw
Newspapers,2691543,2021-01-14,De Telegraaf
Newspapers,3295729,2021-03-10,De Telegraaf
Newspapers,2689536,2021-01-12,NRC Handelsblad
Newspapers,3297825,2021-03-15,Trouw
Newspapers,3295777,2021-03-10,Algemeen Dagblad
Newspapers,3285585,2021-03-03,Trouw
Newspapers,2755183,2021-01-28,Algemeen Dagblad
Newspapers,2757281,2021-02-05,NRC Handelsblad
Newspapers,2769654,2021-02-23,Algemeen Dagblad
Newspapers,3298120,2021-03-15,De Volkskrant
Newspapers,3298126,2021-03-15,De Volkskrant
Newspapers,3298127,2021-03-15,De Volkskrant
Newspapers,3285889,2021-03-03,NRC Handelsblad
Newspapers,2704277,2021-01-19,De Telegraaf
Newspapers,2704279,2021-01-19,De Telegraaf
Newspapers,3298257,2021-03-16,Trouw
Newspapers,3286064,2021-03-04,NRC Handelsblad
Newspapers,3286082,2021-03-04,NRC Handelsblad
Newspapers,2765892,2021-02-18,De Telegraaf
Newspapers,2864197,2021-02-24,De Telegraaf
Newspapers,3286106,2021-03-04,NRC Handelsblad
Newspapers,2864231,2021-02-24,Algemeen Dagblad
Newspapers,2716899,2021-01-23,Algemeen Dagblad
Newspapers,3283567,2021-02-27,Algemeen Dagblad
Newspapers,2757920,2021-02-06,De Volkskrant
Newspapers,3298619,2021-03-16,De Volkskrant
Newspapers,3298628,2021-03-16,De Volkskrant
Newspapers,2762075,2021-02-09,NRC Handelsblad
Newspapers,3298658,2021-03-16,NRC Handelsblad
Newspapers,2753906,2021-02-01,NRC Handelsblad
Newspapers,3298686,2021-03-16,NRC Handelsblad
Newspapers,2864518,2021-02-25,Trouw
Newspapers,2696595,2021-01-16,NRC Handelsblad
Newspapers,2758051,2021-02-06,Trouw
Newspapers,2717099,2021-01-23,Trouw
Newspapers,2696637,2021-01-16,NRC Handelsblad
Newspapers,2762243,2021-02-10,De Telegraaf
Newspapers,2713097,2021-01-21,De Telegraaf
Newspapers,2672244,2021-01-06,Trouw
Newspapers,2864814,2021-02-25,De Volkskrant
Newspapers,2733798,2021-01-26,De Telegraaf
Newspapers,2733815,2021-01-26,De Telegraaf
Newspapers,2762501,2021-02-10,De Volkskrant
Newspapers,2762509,2021-02-10,De Volkskrant
Newspapers,2864984,2021-02-26,Trouw
Newspapers,2672494,2021-01-06,Algemeen Dagblad
Newspapers,2713472,2021-01-09,De Volkskrant
Newspapers,2754438,2021-01-27,Trouw
Newspapers,2733983,2021-01-26,Algemeen Dagblad
Newspapers,2734004,2021-01-26,Algemeen Dagblad
Newspapers,2754493,2021-01-27,De Volkskrant
Newspapers,3287002,2021-03-04,De Telegraaf
Newspapers,2713566,2021-01-11,De Volkskrant
Newspapers,2762719,2021-02-11,De Telegraaf
Newspapers,3297276,2021-03-13,Algemeen Dagblad
Newspapers,2714667,2021-01-13,Trouw
Newspapers,2714698,2021-01-14,Trouw
Newspapers,3296345,2021-03-11,De Volkskrant
Newspapers,3296424,2021-03-11,NRC Handelsblad
Newspapers,3296431,2021-03-11,NRC Handelsblad
Newspapers,2751804,2021-01-30,De Telegraaf
Newspapers,2665853,2021-01-02,De Telegraaf
Newspapers,2764233,2021-02-13,NRC Handelsblad
Newspapers,2764374,2021-02-15,Trouw
Newspapers,3297277,2021-03-13,Algemeen Dagblad
Newspapers,3296889,2021-03-12,De Volkskrant
Newspapers,2764441,2021-02-15,De Telegraaf
Newspapers,2666183,2021-01-02,De Volkskrant
Newspapers,2715354,2021-01-22,Trouw
Newspapers,3296016,2021-03-11,Trouw
Newspapers,3296018,2021-03-11,Trouw
Newspapers,2727701,2021-01-19,Algemeen Dagblad
Newspapers,2764579,2021-02-15,Algemeen Dagblad
Newspapers,2715437,2021-01-22,De Telegraaf
Newspapers,3297076,2021-03-13,De Telegraaf
Newspapers,3283772,2021-02-27,Trouw
Newspapers,3283781,2021-02-27,Trouw
Newspapers,2756454,2021-02-04,De Volkskrant
Newspapers,3283829,2021-02-27,Trouw
Newspapers,3283834,2021-02-27,Trouw
Newspapers,2755458,2021-02-02,De Volkskrant
Newspapers,3287971,2021-03-05,Algemeen Dagblad
Newspapers,2763694,2021-02-13,De Telegraaf
Newspapers,2756531,2021-02-04,NRC Handelsblad
Newspapers,2764724,2021-02-15,NRC Handelsblad
Newspapers,2678715,2021-01-09,De Telegraaf
Newspapers,3297219,2021-03-13,Algemeen Dagblad
Newspapers,2755539,2021-02-03,De Volkskrant
Newspapers,2678739,2021-01-09,De Telegraaf
Newspapers,2678740,2021-01-09,De Telegraaf
Newspapers,2678741,2021-01-09,De Telegraaf
Newspapers,2678743,2021-01-09,De Telegraaf
Newspapers,2755573,2021-01-29,Algemeen Dagblad
Newspapers,3297707,2021-03-13,NRC Handelsblad
Newspapers,3283535,2021-02-27,Algemeen Dagblad
Newspapers,2766012,2021-02-18,De Volkskrant
Newspapers,2864398,2021-02-24,NRC Handelsblad
Newspapers,2768903,2021-02-22,De Telegraaf
Newspapers,3295938,2021-03-10,NRC Handelsblad
Newspapers,3297332,2021-03-13,De Volkskrant
Newspapers,2764857,2021-02-16,De Telegraaf
Newspapers,3293244,2021-03-08,De Volkskrant
Newspapers,3297338,2021-03-13,De Volkskrant
Newspapers,2764888,2021-02-16,De Telegraaf
Newspapers,2865246,2021-02-26,Algemeen Dagblad
Newspapers,3297424,2021-03-13,De Volkskrant
Newspapers,2865299,2021-02-26,De Volkskrant
Newspapers,2865316,2021-02-26,De Volkskrant
Newspapers,2767015,2021-02-20,Algemeen Dagblad
Newspapers,3295423,2021-03-09,NRC Handelsblad
Newspapers,3295435,2021-03-09,NRC Handelsblad
Newspapers,3295437,2021-03-09,NRC Handelsblad
Newspapers,2769112,2021-02-22,De Volkskrant
Newspapers,3289305,2021-03-05,NRC Handelsblad
Newspapers,2769124,2021-02-22,De Volkskrant
Newspapers,3285227,2021-03-01,De Volkskrant
Newspapers,3285230,2021-03-01,De Volkskrant
Newspapers,3295470,2021-03-09,NRC Handelsblad
Newspapers,2767111,2021-02-20,De Volkskrant
Newspapers,3283229,2021-02-26,NRC Handelsblad
Newspapers,3283301,2021-02-27,De Telegraaf
Newspapers,3295592,2021-03-10,De Telegraaf
Newspapers,3289460,2021-03-06,De Telegraaf
Newspapers,3289463,2021-03-06,De Telegraaf
Newspapers,3283321,2021-02-27,De Telegraaf
Newspapers,2767241,2021-02-20,NRC Handelsblad
Newspapers,3297689,2021-03-13,NRC Handelsblad
Newspapers,3297696,2021-03-13,NRC Handelsblad
Newspapers,2769317,2021-02-22,NRC Handelsblad
Newspapers,3297701,2021-03-13,NRC Handelsblad
Newspapers,2767277,2021-02-20,NRC Handelsblad
