id,cat,subcat,label,count
2771885,issue,infrastructuur,snelweg*,1
2863901,issue,infrastructuur,snelweg*,1
2864191,issue,infrastructuur,snelweg*,1
2864234,issue,infrastructuur,snelweg*,1
2864923,issue,infrastructuur,snelweg*,1
2865205,issue,infrastructuur,snelweg*,1
2865717,issue,infrastructuur,snelweg*,1
2865814,issue,infrastructuur,snelweg*,1
3277315,issue,infrastructuur,snelweg*,1
3283776,issue,infrastructuur,snelweg*,1
3284012,issue,infrastructuur,snelweg*,1
3284034,issue,infrastructuur,snelweg*,1
3284050,issue,infrastructuur,snelweg*,1
3284626,issue,infrastructuur,snelweg*,1
3284633,issue,infrastructuur,snelweg*,1
3284634,issue,infrastructuur,snelweg*,1
3284655,issue,infrastructuur,snelweg*,1
3284671,issue,infrastructuur,snelweg*,1
3284993,issue,infrastructuur,snelweg*,1
3284994,issue,infrastructuur,snelweg*,1
3284997,issue,infrastructuur,snelweg*,1
3285013,issue,infrastructuur,snelweg*,1
3285043,issue,infrastructuur,snelweg*,1
3285075,issue,infrastructuur,snelweg*,1
3285082,issue,infrastructuur,snelweg*,1
3285106,issue,infrastructuur,snelweg*,1
3285107,issue,infrastructuur,snelweg*,1
3285111,issue,infrastructuur,snelweg*,1
3285112,issue,infrastructuur,snelweg*,1
3285129,issue,infrastructuur,snelweg*,1
3285153,issue,infrastructuur,snelweg*,1
3285189,issue,infrastructuur,snelweg*,1
3287151,issue,infrastructuur,snelweg*,1
3287204,issue,infrastructuur,snelweg*,1
3287971,issue,infrastructuur,snelweg*,1
3288930,issue,infrastructuur,snelweg*,1
3289254,issue,infrastructuur,snelweg*,1
3289725,issue,infrastructuur,snelweg*,1
3292298,issue,infrastructuur,snelweg*,1
3292913,issue,infrastructuur,snelweg*,1
3293761,issue,infrastructuur,snelweg*,1
3294281,issue,infrastructuur,snelweg*,1
3295417,issue,infrastructuur,snelweg*,1
3295872,issue,infrastructuur,snelweg*,1
3296006,issue,infrastructuur,snelweg*,1
3297594,issue,infrastructuur,snelweg*,1
3297663,issue,infrastructuur,snelweg*,1
3297684,issue,infrastructuur,snelweg*,1
3297685,issue,infrastructuur,snelweg*,1
3298513,issue,infrastructuur,snelweg*,1
4191718,issue,infrastructuur,snelweg*,1
6264410,issue,infrastructuur,snelweg*,1
6264465,issue,infrastructuur,snelweg*,1
6264748,issue,infrastructuur,snelweg*,1
6264995,issue,infrastructuur,snelweg*,1
6265103,issue,infrastructuur,snelweg*,1
6266061,issue,infrastructuur,snelweg*,1
6266070,issue,infrastructuur,snelweg*,1
2693528,issue,infrastructuur,spoorweg*,1
2710340,issue,infrastructuur,spoorweg*,1
2710379,issue,infrastructuur,spoorweg*,1
2717146,issue,infrastructuur,spoorweg*,1
2732366,issue,infrastructuur,spoorweg*,1
2758878,issue,infrastructuur,spoorweg*,1
2761759,issue,infrastructuur,spoorweg*,1
2864010,issue,infrastructuur,spoorweg*,1
2865000,issue,infrastructuur,spoorweg*,1
2865312,issue,infrastructuur,spoorweg*,1
2865443,issue,infrastructuur,spoorweg*,1
3283284,issue,infrastructuur,spoorweg*,1
3283839,issue,infrastructuur,spoorweg*,1
3284632,issue,infrastructuur,spoorweg*,1
3289804,issue,infrastructuur,spoorweg*,1
3290845,issue,infrastructuur,spoorweg*,1
3290970,issue,infrastructuur,spoorweg*,1
3293843,issue,infrastructuur,spoorweg*,1
3296276,issue,infrastructuur,spoorweg*,1
3297575,issue,infrastructuur,spoorweg*,1
3297666,issue,infrastructuur,spoorweg*,1
6296764,issue,infrastructuur,spoorweg*,1
6298021,issue,infrastructuur,spoorweg*,1
6314925,issue,infrastructuur,spoorweg*,1
2676549,issue,infrastructuur,tankstation*,1
2755765,issue,infrastructuur,tankstation*,1
2769458,issue,infrastructuur,tankstation*,1
3284278,issue,infrastructuur,tankstation*,1
3284995,issue,infrastructuur,tankstation*,1
3285075,issue,infrastructuur,tankstation*,1
3285151,issue,infrastructuur,tankstation*,1
3285189,issue,infrastructuur,tankstation*,1
3285198,issue,infrastructuur,tankstation*,1
3293255,issue,infrastructuur,tankstation*,1
3294989,issue,infrastructuur,tankstation*,1
2771415,issue,infrastructuur,Thalys,7
3288825,issue,infrastructuur,Thalys,1
2670785,issue,infrastructuur,tram*,1
2676582,issue,infrastructuur,tram*,1
2676986,issue,infrastructuur,tram*,1
2691674,issue,infrastructuur,tram*,1
2713812,issue,infrastructuur,tram*,1
2721982,issue,infrastructuur,tram*,1
2754362,issue,infrastructuur,tram*,1
2758749,issue,infrastructuur,tram*,1
2761730,issue,infrastructuur,tram*,1
2764856,issue,infrastructuur,tram*,1
2764857,issue,infrastructuur,tram*,1
2765672,issue,infrastructuur,tram*,1
2765687,issue,infrastructuur,tram*,1
2769793,issue,infrastructuur,tram*,1
2863901,issue,infrastructuur,tram*,1
2864054,issue,infrastructuur,tram*,1
2864699,issue,infrastructuur,tram*,1
2865353,issue,infrastructuur,tram*,1
3284128,issue,infrastructuur,tram*,1
3284275,issue,infrastructuur,tram*,1
3285182,issue,infrastructuur,tram*,1
3285399,issue,infrastructuur,tram*,1
3287151,issue,infrastructuur,tram*,1
3287204,issue,infrastructuur,tram*,1
3287974,issue,infrastructuur,tram*,1
3289443,issue,infrastructuur,tram*,1
3289966,issue,infrastructuur,tram*,1
3290417,issue,infrastructuur,tram*,1
3290420,issue,infrastructuur,tram*,1
3292860,issue,infrastructuur,tram*,1
3293368,issue,infrastructuur,tram*,1
3293644,issue,infrastructuur,tram*,1
3295354,issue,infrastructuur,tram*,1
3295991,issue,infrastructuur,tram*,1
3296455,issue,infrastructuur,tram*,1
3296497,issue,infrastructuur,tram*,1
3297534,issue,infrastructuur,tram*,1
3298515,issue,infrastructuur,tram*,1
6260098,issue,infrastructuur,tram*,1
6264410,issue,infrastructuur,tram*,1
6264465,issue,infrastructuur,tram*,1
6264748,issue,infrastructuur,tram*,1
6266061,issue,infrastructuur,tram*,1
6297998,issue,infrastructuur,tram*,1
2668234,issue,infrastructuur,transport*,1
2668414,issue,infrastructuur,transport*,1
2675683,issue,infrastructuur,transport*,1
2679278,issue,infrastructuur,transport*,1
2715638,issue,infrastructuur,transport*,1
2716610,issue,infrastructuur,transport*,1
2745878,issue,infrastructuur,transport*,1
2752035,issue,infrastructuur,transport*,1
2757961,issue,infrastructuur,transport*,1
2758646,issue,infrastructuur,transport*,1
2762623,issue,infrastructuur,transport*,1
2762697,issue,infrastructuur,transport*,1
2763113,issue,infrastructuur,transport*,1
2763624,issue,infrastructuur,transport*,1
2764275,issue,infrastructuur,transport*,1
2767049,issue,infrastructuur,transport*,1
2767238,issue,infrastructuur,transport*,1
2767551,issue,infrastructuur,transport*,1
2770253,issue,infrastructuur,transport*,1
2770613,issue,infrastructuur,transport*,1
2864010,issue,infrastructuur,transport*,1
2864442,issue,infrastructuur,transport*,1
2865089,issue,infrastructuur,transport*,1
3034650,issue,infrastructuur,transport*,1
3277672,issue,infrastructuur,transport*,1
3283799,issue,infrastructuur,transport*,1
3284012,issue,infrastructuur,transport*,1
3284013,issue,infrastructuur,transport*,1
3284029,issue,infrastructuur,transport*,1
3284044,issue,infrastructuur,transport*,1
3284122,issue,infrastructuur,transport*,1
3284138,issue,infrastructuur,transport*,1
3284152,issue,infrastructuur,transport*,1
3284281,issue,infrastructuur,transport*,1
3284287,issue,infrastructuur,transport*,1
3284987,issue,infrastructuur,transport*,1
3285021,issue,infrastructuur,transport*,1
3285061,issue,infrastructuur,transport*,1
3285175,issue,infrastructuur,transport*,1
3285555,issue,infrastructuur,transport*,1
3287204,issue,infrastructuur,transport*,1
3287974,issue,infrastructuur,transport*,1
3289545,issue,infrastructuur,transport*,1
3290014,issue,infrastructuur,transport*,1
3290783,issue,infrastructuur,transport*,1
3290845,issue,infrastructuur,transport*,1
3290848,issue,infrastructuur,transport*,1
3290904,issue,infrastructuur,transport*,1
3290970,issue,infrastructuur,transport*,1
3290978,issue,infrastructuur,transport*,1
3291659,issue,infrastructuur,transport*,1
3291671,issue,infrastructuur,transport*,1
3291787,issue,infrastructuur,transport*,1
3291969,issue,infrastructuur,transport*,1
3291997,issue,infrastructuur,transport*,1
3292072,issue,infrastructuur,transport*,1
3292330,issue,infrastructuur,transport*,1
3292621,issue,infrastructuur,transport*,1
3292732,issue,infrastructuur,transport*,1
3292786,issue,infrastructuur,transport*,1
3292794,issue,infrastructuur,transport*,1
3293429,issue,infrastructuur,transport*,1
3293841,issue,infrastructuur,transport*,1
3293852,issue,infrastructuur,transport*,1
3293902,issue,infrastructuur,transport*,1
3293965,issue,infrastructuur,transport*,1
3294081,issue,infrastructuur,transport*,1
3294130,issue,infrastructuur,transport*,1
3294305,issue,infrastructuur,transport*,1
3294730,issue,infrastructuur,transport*,1
3294780,issue,infrastructuur,transport*,1
3295154,issue,infrastructuur,transport*,1
3296276,issue,infrastructuur,transport*,1
3296605,issue,infrastructuur,transport*,1
3297602,issue,infrastructuur,transport*,1
3297637,issue,infrastructuur,transport*,1
3297659,issue,infrastructuur,transport*,1
3297782,issue,infrastructuur,transport*,1
3298295,issue,infrastructuur,transport*,1
3298365,issue,infrastructuur,transport*,1
3298521,issue,infrastructuur,transport*,1
3298662,issue,infrastructuur,transport*,1
6264465,issue,infrastructuur,transport*,1
6266070,issue,infrastructuur,transport*,1
2864442,issue,infrastructuur,trucker*,1
3284281,issue,infrastructuur,trucker*,1
3294738,issue,infrastructuur,trucker*,1
3295403,issue,infrastructuur,trucker*,1
3296454,issue,infrastructuur,trucker*,1
2666462,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),15
2679278,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),42
2679310,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2692146,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
2692150,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
2710333,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2715050,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2715188,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2715275,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),7
2715359,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),10
2715621,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2715638,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),9
2716033,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2716094,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2716598,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
2716693,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2721069,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2745878,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),7
2754471,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2755427,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2755580,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2756242,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
2756759,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2758749,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2763625,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),47
2764129,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
2764275,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),16
2765341,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
2767257,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),19
2769428,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2769673,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),7
2770063,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2771254,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2771313,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
2771415,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
2772045,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
2778619,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
2863956,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),6
2864256,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),9
2865020,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
3032620,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
3032833,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
3033562,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3033564,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3034540,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3283678,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3283799,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3283900,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3284022,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3284023,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3284049,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3284138,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3284633,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3284641,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),6
3284992,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3285036,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3285075,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
3285399,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
3286195,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3286248,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3286741,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),9
3287446,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3287600,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3287971,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3288825,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),7
3289667,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),6
3289725,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),15
3290081,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3290470,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3290589,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3290816,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),6
3290848,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),6
3290978,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),6
3291561,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
3291669,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
3293841,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3293852,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
3293902,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
3294315,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
3297368,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
3297370,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),5
3297672,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),4
3297680,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),3
6290555,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),2
6296410,issue,infrastructuur,*vluchten AND ((schiphol vertrek* Europese commercie* passagier*) NOT (dodenvlucht* uitvlucht*)),18
2672222,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2679404,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2692146,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2696669,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2715435,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2715579,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2752035,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2754467,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2756030,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",2
2756242,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2762063,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2763661,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2764129,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2764993,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",2
2765257,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2765728,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",3
2767272,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2767371,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2767631,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2772045,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2863901,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",2
2864369,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2865460,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
2865931,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3032681,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3033084,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3034355,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3034636,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3035088,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3276682,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",4
3277315,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",3
3282195,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3283140,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3283351,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3283826,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",2
3284007,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3284034,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3284146,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3284279,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",1
3284641,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",2
3284655,issue,infrastructuur,"verkeer NOT (""vrij* verkeer"" ""diplomatiek* verkeer"" ""sociale verkeer"" ""economi* verkeer"" ""sms verkeer"")",4
